number,id,city,city-fa,country-sh,country,
20688,6295532,Zuerich (Kreis 3),زواریس (کر ۳),CH,Switzerland,
20689,6295533,Zuerich (Kreis 11),زواریس (کرکر ۱۱),CH,Switzerland,
20690,6295534,Zuerich (Kreis 9),زواریس (کر شماره ۹),CH,Switzerland,
20691,6295539,Zuerich (Kreis 10),زواریس (کرکر ۱۰),CH,Switzerland,
20692,6295540,Zuerich (Kreis 2),زواریس (کر ۲),CH,Switzerland,
20693,6295542,Zuerich (Kreis 8),زواریس (کرکر ۸),CH,Switzerland,
20694,6295548,Zuerich (Kreis 7),زواریس (کر ۷),CH,Switzerland,
20695,6295550,Zuerich (Kreis 6),زواریس (کر ۶),CH,Switzerland,
20696,2280376,Touba,طوبی,CI,Côte d'Ivoire,
20697,2280589,Tengrela,تنگرلا,CI,Côte d'Ivoire,
20698,2280761,Tiassale,تاسال,CI,Côte d'Ivoire,
20699,2280995,Tanda,تاندا,CI,Côte d'Ivoire,
20700,2282178,Sakassou,ساکاسو,CI,Côte d'Ivoire,
20701,2284589,Mankono,مانکونیو,CI,Côte d'Ivoire,
20702,2284647,Man,مرد,CI,Côte d'Ivoire,
20703,2285449,Lakota,لاکوتا,CI,Côte d'Ivoire,
20704,2286304,Korhogo,کورهوگو,CI,Côte d'Ivoire,
20705,2287298,Katiola,کات یا!,CI,Côte d'Ivoire,
20706,2287790,Issia,ایسیا,CI,Côte d'Ivoire,
20707,2288115,Grand-Bassam,گراند باسام,CI,Côte d'Ivoire,
20708,2288118,Affery,پریشان,CI,Côte d'Ivoire,
20709,2288829,Gagnoa,گامورا,CI,Côte d'Ivoire,
20710,2289549,Duekoue,دوئکوئه,CI,Côte d'Ivoire,
20711,2289887,Divo,دیوو,CI,Côte d'Ivoire,
20712,2289983,Dimbokro,ديبوکورو,CI,Côte d'Ivoire,
20713,2290412,Daoukro,داوکرو,CI,Côte d'Ivoire,
20714,2290462,Danane,دانون,CI,Côte d'Ivoire,
20715,2290836,Boundiali,بوندیالی,CI,Côte d'Ivoire,
20716,2290849,Bouna,بونا,CI,Côte d'Ivoire,
20717,2290964,Bouafle,بوفل,CI,Côte d'Ivoire,
20718,2291113,Bongouanou,بونگوانو,CI,Côte d'Ivoire,
20719,2291580,Bingerville,بینگرویل,CI,Côte d'Ivoire,
20720,2291666,Biankouma,بيابانما,CI,Côte d'Ivoire,
20721,2291779,Beoumi,بئومی,CI,Côte d'Ivoire,
20722,2292179,Bangolo,بانگوو,CI,Côte d'Ivoire,
20723,2292755,Arrah,اره,CI,Côte d'Ivoire,
20724,2293107,Akoupe,اکاپه,CI,Côte d'Ivoire,
20725,2293260,Agnibilekrou,اگنیبیلکرو,CI,Côte d'Ivoire,
20726,2596934,Seguela,سگلا,CI,Côte d'Ivoire,
20727,2598243,Soubre,شک و تردید,CI,Côte d'Ivoire,
20728,3868121,Vina del Mar,وینا دل مار,CL,Chile,
20729,3868707,Valdivia,والدویا,CL,Chile,
20730,3869716,Tocopilla,توکوپیلا,CL,Chile,
20731,3871286,San Vicente,سان ویسنته,CL,Chile,
20732,3871336,Santiago,سانتیاگو,CL,Chile,
20733,3871616,Santa Cruz,سانتا کروز,CL,Chile,
20734,3872348,San Bernardo,سن برناردو,CL,Chile,
20735,3872395,San Antonio,سن انتونیو,CL,Chile,
20736,3874943,Puerto Quellon,پورتو کوئلون,CL,Chile,
20737,3875024,Puente Alto,الته التو,CL,Chile,
20738,3879123,Nacimiento,ناسیمیننتو,CL,Chile,
20739,3880107,Melipilla,ملیپیلا,CL,Chile,
20740,3883629,La Union,اتحادیه لا,CL,Chile,
20741,3887127,Iquique,ایکیک,CL,Chile,
20742,3889263,Frutillar,فروتیلار,CL,Chile,
20743,3890949,El Monte,ال مونته,CL,Chile,
20744,3896105,Cauquenes,Cauquenes,CL,Chile,
20745,3896433,Cartagena,کارتاگنا,CL,Chile,
20746,3896924,Canete,کنته,CL,Chile,
20747,3899361,Arica,اریکا,CL,Chile,
20748,7281017,La Pintana,لا پینتانا,CL,Chile,
20749,7281020,Lo Prado,لو پرادو,CL,Chile,
20750,2221053,Wum,ووم,CM,Cameroon,
20751,2221394,Tonga,تونگا,CM,Cameroon,
20752,2221530,Tibati,تيک تيک,CM,Cameroon,
20753,2221607,Tchollire,ليچليره,CM,Cameroon,
20754,2222230,Sangmelima,سانگملیما,CM,Cameroon,
20755,2222623,Penja,پنجا,CM,Cameroon,
20756,2223293,Obala,اوبالا,CM,Cameroon,
20757,2223734,Nkoteng,نکوتنگ,CM,Cameroon,
20758,2223763,Nkongsamba,نکونگ سامبا,CM,Cameroon,
20759,2225457,Nanga Eboko,نانگا ابوکو,CM,Cameroon,
20760,2225726,Muyuka,مايوکا,CM,Cameroon,
20761,2225728,Mutengene,موتژن,CM,Cameroon,
20762,2225991,Mora,مورا,CM,Cameroon,
20763,2226275,Mokolo,موموولو,CM,Cameroon,
20764,2227230,Melong,ملوونگ,CM,Cameroon,
20765,2227402,Meiganga,میگانگا,CM,Cameroon,
20766,2227613,Mbouda,مبودا,CM,Cameroon,
20767,2228005,Mbanga,مبانگا,CM,Cameroon,
20768,2228028,Mbandjok,Mbandjok,CM,Cameroon,
20769,2228499,Manjo,مانجو,CM,Cameroon,
20770,2228675,Mamfe,مامف,CM,Cameroon,
20771,2229152,Loum,لویی هیجدهم,CM,Cameroon,
20772,2229267,Lolodorf,لولودورف,CM,Cameroon,
20773,2229411,Limbe,لیمب,CM,Cameroon,
20774,2229681,Lagdo,لادو,CM,Cameroon,
20775,2229748,Kumbo,کومبو,CM,Cameroon,
20776,2229761,Kribi,كريبي,CM,Cameroon,
20777,2230599,Kaele,کائیل,CM,Cameroon,
20778,2230876,Guider,راهنما,CM,Cameroon,
20779,2231319,Garoua Boulai,گاروا بولایی,CM,Cameroon,
20780,2231482,Fundong,فوندونگ,CM,Cameroon,
20781,2231504,Foumbot,سپر مدافع,CM,Cameroon,
20782,2231506,Foumban,فومبان,CM,Cameroon,
20783,2231564,Fontem,فونتم,CM,Cameroon,
20784,2231881,Eseka,اسيکا,CM,Cameroon,
20785,2232444,Dschang,داشنانگ,CM,Cameroon,
20786,2232997,Dizangue,دايزيانا,CM,Cameroon,
20787,2233805,Bogo,بوگو,CM,Cameroon,
20788,2234794,Banyo,بانیو,CM,Cameroon,
20789,2234865,Bangangte,بنگلور,CM,Cameroon,
20790,2234941,Bamusso,باماسو,CM,Cameroon,
20791,2235029,Bali,بالی,CM,Cameroon,
20792,2235194,Bafia,بافیا,CM,Cameroon,
20793,2235196,Bafang,بافانگ,CM,Cameroon,
20794,2235776,Akonolinga,اکنولینگا,CM,Cameroon,
20795,2594800,Idenao,دینار اخر,CM,Cameroon,
20796,1279715,Rikaze,ريکازه کردن,CN,China,
20797,1280037,Shache,لرزان,CN,China,
20798,1280281,Qamdo,قامدو,CN,China,
20799,1280517,Nagqu,ناگکو,CN,China,
20800,1280757,Laojunmiao,لائوجونیائو,CN,China,
20801,1281368,Deqen,دکون,CN,China,
20802,1529626,Baijiantan,بیجیانتان,CN,China,
20803,1529641,Aral,ارال,CN,China,
20804,1529651,Altay,التای,CN,China,
20805,1783621,Zunyi,زویی,CN,China,
20806,1783633,Zoucheng,زوچنگ,CN,China,
20807,1783745,Zigong,زیگونگ,CN,China,
20808,1783763,Zhuzhou,ژوژو,CN,China,
20809,1783934,Shangqiu,شانژاوو,CN,China,
20810,1783940,Zhuji,زوجي,CN,China,
20811,1784074,Zhouzhuang,ژوژوانگ,CN,China,
20812,1784178,Zhoucun,ژوکون,CN,China,
20813,1784185,Yuxi,یوکسی,CN,China,
20814,1784253,Zhongxing,ژانگ زينگ,CN,China,
20815,1784310,Zhongshu,ژانگ شو,CN,China,
20816,1784553,Zhicheng,ژیچنگ,CN,China,
20817,1784554,Zhicheng,ژیچنگ,CN,China,
20818,1784580,Zhenzhou,ژنژو,CN,China,
20819,1784647,Zhaobaoshan,ژائوباوشان,CN,China,
20820,1784658,Zhengzhou,ژنگژو,CN,China,
20821,1784929,Zhaogezhuang,زائوژوانگ,CN,China,
20822,1784953,Zhaoyuan,ژائویوان,CN,China,
20823,1784990,Zhanjiang,زاجیانگ,CN,China,
20824,1785462,Zaoyang,زائو یانگ,CN,China,
20825,1785545,Yuyao,يويائو,CN,China,
20826,1785566,Yuzhou,یوژو,CN,China,
20827,1785572,Yuxia,ياکسيا,CN,China,
20828,1785623,Yushan,یوشان,CN,China,
20829,1785655,Yunyang,یئونگ یانگ,CN,China,
20830,1785698,Yunmeng Chengguanzhen,یونمنگ چنگ گوانژن,CN,China,
20831,1785710,Jinghong,جينانگ دونگ,CN,China,
20832,1785716,Pizhou,پیژو,CN,China,
20833,1785777,Yulin,یولین,CN,China,
20834,1785980,Yucheng,یوچنگ,CN,China,
20835,1786060,Yuanping,یوان پینگ,CN,China,
20836,1786067,Yuanlin,یوانلین,CN,China,
20837,1786112,Heyuan,هیوان,CN,China,
20838,1786357,Yongfeng,"""يانگ فنگ""",CN,China,
20839,1786378,Yongchuan,يون چول,CN,China,
20840,1786455,Yishui,ییشوی,CN,China,
20841,1786546,Zhongxiang,ژونگ شیانگ,CN,China,
20842,1786587,Yingshang Chengguanzhen,یینگ شانگ چنگ گوانژن,CN,China,
20843,1786640,Yingcheng,یینگچنگ,CN,China,
20844,1786676,Yima,یما یمه,CN,China,
20845,1786720,Yigou,ییگو,CN,China,
20846,1786731,Qingzhou,چینگژو,CN,China,
20847,1786759,Yicheng,يائو شنگ,CN,China,
20848,1786760,Yicheng,يائو شنگ,CN,China,
20849,1786770,Yibin,یابین,CN,China,
20850,1786855,Yatou,یاتو,CN,China,
20851,1786867,Yashan,ياشواردان,CN,China,
20852,1787031,Yanzhou,یانژو,CN,China,
20853,1787144,Yanliang,يلونگ,CN,China,
20854,1787323,Yangshuo,یانگواشو!,CN,China,
20855,1787331,Zhangjiagang,ژانگ جیاگانگ,CN,China,
20856,1787351,Yangquan,یانگون,CN,China,
20857,1787437,Yangliuqing,یانگلیوکینگ,CN,China,
20858,1787601,Yanggu,يانگگو,CN,China,
20859,1787824,Tongshan,تونگشان,CN,China,
20860,1787837,Xucheng,ژوچنگ,CN,China,
20861,1787901,Xunchang,چانگ-چانگ,CN,China,
20862,1788206,Xixiang,Xixiang,CN,China,
20863,1788268,Xiulin,Xiqi.,CN,China,
20864,1788402,Xiongzhou,ژو ژو يو,CN,China,
20865,1788406,Guixi,Guixi,CN,China,
20866,1788452,Xinzhou,زونژو,CN,China,
20867,1788462,Xinzhi,زینجی,CN,China,
20868,1788522,Xinye,XYiComment,CN,China,
20869,1788534,Xinyang,زینیانگ,CN,China,
20870,1788618,Xintai,زینتای,CN,China,
20871,1788638,Xinshi,زاویشی,CN,China,
20872,1788816,Xinji,زانیConstellation name (optional,CN,China,
20873,1788869,Shangmei,شانگمی,CN,China,
20874,1789118,Xindian,زیندیان,CN,China,
20875,1789137,Xindi,زندی,CN,China,
20876,1789176,Feicheng,فیشنگ,CN,China,
20877,1789273,Sanshui,سشوئي,CN,China,
20878,1789289,Ximei,Ximei,CN,China,
20879,1789427,Xihua,Xihua,CN,China,
20880,1789462,Xihe,Xihe,CN,China,
20881,1789693,Xiazhuang,Xiqi!,CN,China,
20882,1789703,Xiazhen,زيرازين,CN,China,
20883,1789799,Xiashi,شیاشی,CN,China,
20884,1789897,Gongyi,گونگی,CN,China,
20885,1789945,Xiaoweizhai,شیائوویژایی,CN,China,
20886,1789998,Xiaoshan,شیائوشان,CN,China,
20887,1790353,Xianyang,Xiqi.,CN,China,
20888,1790379,Xianshuigu,ژیانشویگو,CN,China,
20889,1790392,Xiannu,ژیانو,CN,China,
20890,1790413,Xianju,Xianجومانگ,CN,China,
20891,1790451,Wenxing,Wenxing,CN,China,
20892,1790471,Xiangxiang,ژانگشیانگ,CN,China,
20893,1790492,Xiangtan,شیانگتان,CN,China,
20894,1790587,Xiangyang,شیانگ یانگ,CN,China,
20895,1790601,Xiangcheng,شیانگ چنگ,CN,China,
20896,1790645,Xiamen,Xiamen,CN,China,
20897,1790885,Wuyang,وویانگ,CN,China,
20898,1790894,Wuxue,وکسو,CN,China,
20899,1791056,Dongyang,دونگال,CN,China,
20900,1791121,Changde,چانگده,CN,China,
20901,1791236,Wuhu,ووهو,CN,China,
20902,1791325,Wuda,وودان,CN,China,
20903,1791347,Wucheng,ووچنانگ,CN,China,
20904,1791388,Wenzhou,ونژو,CN,China,
20905,1791428,Wenshang,ونشانگ,CN,China,
20906,1791464,Wenling,ونرستينگ,CN,China,
20907,1791536,Wendeng,وندنگ,CN,China,
20908,1791748,Wanxian,وانکسیان,CN,China,
20909,1791779,Wanning,می خواهید,CN,China,
20910,1792087,Jiaonan,جايانون,CN,China,
20911,1792260,Wafangdian,وافانگدیان,CN,China,
20912,1792359,Huangshan,هانگ شُوشَن,CN,China,
20913,1792516,Loushanguan,لوشانگوان,CN,China,
20914,1792585,Fuding,فودینگ فوجی,CN,China,
20915,1792621,Wusong,ووسونگ,CN,China,
20916,1792692,Tongchuan,تونگچوان,CN,China,
20917,1792916,Tianpeng,تیان پنگ,CN,China,
20918,1793036,Tengzhou,تنگ ژو,CN,China,
20919,1793089,Taozhuang,Taozhuang,CN,China,
20920,1793230,Tantou,تانتومو,CN,China,
20921,1793286,Tangzhai,تنگ زایی,CN,China,
20922,1793346,Tangshan,تانگشان,CN,China,
20923,1793364,Tangping,درهم زدن,CN,China,
20924,1793385,Tangjiazhuang,تانجیژاژوانگ,CN,China,
20925,1793419,Tanghe,تانگه,CN,China,
20926,1793424,Tanggu,تانگوگو,CN,China,
20927,1793533,Taixing,تاینگ کردن,CN,China,
20928,1793700,Taishan,تایوت,CN,China,
20929,1793743,Suzhou,سوژو,CN,China,
20930,1793774,Suozhen,سوئوزن,CN,China,
20931,1793889,Suixi,سوئیکسی,CN,China,
20932,1793899,Suicheng,سوژنگ,CN,China,
20933,1793900,Suining,سوار شدن,CN,China,
20934,1794035,Songjiang,سونگ جیانگ,CN,China,
20935,1794140,Sishui,سیشوی,CN,China,
20936,1794479,Laixi,لایکسی,CN,China,
20937,1794794,Shouguang,شانگوانگ,CN,China,
20938,1794806,Shizuishan,شیزوسکو,CN,China,
20939,1794825,Shizilu,شیلو شیلو,CN,China,
20940,1794903,Shiyan,اهل شينیان,CN,China,
20941,1794947,Shiwan,شیمروان,CN,China,
20942,1794971,Shitanjing,انجين انجين,CN,China,
20943,1795055,Shiqiao,شیکیائو,CN,China,
20944,1795060,Shiqi,شیقی,CN,China,
20945,1795166,Shima,شیما,CN,China,
20946,1795184,Shilong,شیلونگ,CN,China,
20947,1795270,Shijiazhuang,شیجیژوانگ,CN,China,
20948,1795565,Shenzhen,شنژن,CN,China,
20949,1795579,Shenxian,شنکسیان,CN,China,
20950,1795632,Shenjiamen,شنجیامن,CN,China,
20951,1795842,Shaping,شکل دادن,CN,China,
20952,1795855,Shaoxing,Shaoxing,CN,China,
20953,1795857,Shaowu,شاوو,CN,China,
20954,1795919,Shancheng,شانشانگ,CN,China,
20955,1795928,Shanwei,شانوي,CN,China,
20956,1795940,Shantou,شانتو,CN,China,
20957,1795941,Shanting,شعار دادن,CN,China,
20958,1796236,Shanghai,شانگهای,CN,China,
20959,1796421,Shahecheng,شاهچنگ,CN,China,
20960,1796556,Sanya,انانيا,CN,China,
20961,1797038,Runan,رونان,CN,China,
20962,1797120,Fuqing,احمق,CN,China,
20963,1797132,Rizhao,ريرئو,CN,China,
20964,1797181,Renqiu,رنکیو,CN,China,
20965,1797417,Wuxi,وکسی,CN,China,
20966,1797535,Qiongshan,کیونگشان,CN,China,
20967,1797543,Yuanjiang,يون جيانگ,CN,China,
20968,1797575,Qinnan,Qin Constellation name (optional,CN,China,
20969,1797658,Jinjiang,جانشينگ,CN,China,
20970,1797793,Qingquan,چینگ کوان,CN,China,
20971,1798082,Hongqiao,درازيائو,CN,China,
20972,1798425,Puyang,پوانگ یانگ,CN,China,
20973,1798480,Pumiao,پومیائو,CN,China,
20974,1798548,Poyang,پوانگ,CN,China,
20975,1798632,Pingyin,پينگينگ,CN,China,
20976,1798634,Pingyi,پينگيي,CN,China,
20977,1798733,Pingnan,پینگنان,CN,China,
20978,1798821,Pingdu,پينگدو,CN,China,
20979,1798946,Pengcheng,پنگچنگ,CN,China,
20980,1799348,Ningyang,نینگیانگ,CN,China,
20981,1799352,Yutan,یوتان,CN,China,
20982,1799383,Ninghai,نینگهای,CN,China,
20983,1799384,Ninghai,نینگهای,CN,China,
20984,1799552,Nanzhou,نانژو,CN,China,
20985,1799574,Nanzhang Chengguanzhen,نانژانگ چنگ گوانژن,CN,China,
20986,1799832,Pucheng,پوچنگ,CN,China,
20987,1799846,Nanping,نانوپينگ,CN,China,
20988,1799897,Nanma,نانما,CN,China,
20989,1799908,Nanlong,نانلانگ,CN,China,
20990,1800065,Nangong,انگوگ,CN,China,
20991,1800088,Nanfeng,نانفِنگ,CN,China,
20992,1800101,Nandu,ناندو,CN,China,
20993,1800107,Nanding,ناندینگ,CN,China,
20994,1800146,Nanchong,نانچونگ,CN,China,
20995,1800163,Nanchang,نانچانگ,CN,China,
20996,1800430,Miyang,ميائي,CN,China,
20997,1800498,Mingshui,مينگوي,CN,China,
20998,1800519,Mingguang,ماستنگ انگ,CN,China,
20999,1800521,Minggang,گروه مينگنگ,CN,China,
21000,1800627,Mianyang,میانیانگ,CN,China,
21001,1800675,Mengyin,منگیین,CN,China,
21002,1800764,Mengcheng Chengguanzhen,منگچنگ چنگ گوانژن,CN,China,
21003,1800829,Wuchuan,ووشوول,CN,China,
21004,1801401,Majie,ماجی,CN,China,
21005,1801455,Zhijiang,ژانگ انگ,CN,China,
21006,1801615,Maba,مابا,CN,China,
21007,1801722,Lushun,لوشون,CN,China,
21008,1801757,Luqiao,لوقیائو,CN,China,
21009,1801797,Luoyang,لویانگ,CN,China,
21010,1801799,Luoyang,لویانگ,CN,China,
21011,1801850,Luorong,لورونگ,CN,China,
21012,1801983,Luocheng,لوچنگ,CN,China,
21013,1802068,Lucheng,لوچنگ,CN,China,
21014,1802177,Lubu,لو بو,CN,China,
21015,1802204,Luancheng,لوانچنگ,CN,China,
21016,1802238,Loudi,لویی هیجدهم,CN,China,
21017,1802476,Longquan,لانگ باتم,CN,China,
21018,1802788,Licheng,لیچنگ,CN,China,
21019,1802875,Liuyang,لیانگ یانگ,CN,China,
21020,1802940,Puning,تنبیه کردن,CN,China,
21021,1803245,Lishui,لیشوی,CN,China,
21022,1803266,Lintong,لینتونگ,CN,China,
21023,1803318,Linyi,لينگسا,CN,China,
21024,1803334,Linxi,لینکسی,CN,China,
21025,1803352,Linshui,لینشوی,CN,China,
21026,1803364,Linqu,Linqu,CN,China,
21027,1803365,Linqiong,لینقیونگ,CN,China,
21028,1803367,Linqing,Linqing,CN,China,
21029,1803374,Linping,لینپینگ,CN,China,
21030,1803422,Linhai,لینهای,CN,China,
21031,1803551,Lingcheng,لینگچنگ,CN,China,
21032,1803560,Lincheng,لینچنگ,CN,China,
21033,1803616,Liling,لیلینگ,CN,China,
21034,1803782,Lichuan,لیچوان,CN,China,
21035,1803791,Licheng,لیچنگ,CN,China,
21036,1803841,Lianzhou,لیانژو,CN,China,
21037,1803842,Lianzhou,لیانژو,CN,China,
21038,1803886,Lianran,لیانو ران,CN,China,
21039,1803948,Liangxiang,ليانگ شيانگ,CN,China,
21040,1804120,Lianjiang,لیانجیانگ,CN,China,
21041,1804153,Leshan,لشان,CN,China,
21042,1804162,Lengshuitan,لنگشویتان,CN,China,
21043,1804169,Lengshuijiang,ليانگ جيانگ,CN,China,
21044,1804252,Lecheng,لچنگ,CN,China,
21045,1804386,Laohekou,لازروف,CN,China,
21046,1804442,Lanxi,لانکسی,CN,China,
21047,1804451,Lianyuan,لیانیوان,CN,China,
21048,1804645,Kunyang,کونیانگ,CN,China,
21049,1804874,Kaihua,کايرا ها,CN,China,
21050,1804879,Kaifeng,کايفنگ,CN,China,
21051,1804892,Juye,جوی,CN,China,
21052,1804979,Juegang,یوگانگ,CN,China,
21053,1805179,Jiujiang,جیوجیانگ,CN,China,
21054,1805267,Jishui,جیشویی,CN,China,
21055,1805270,Jishou,جیشو,CN,China,
21056,1805334,Jinxiangzhen,جينجينگنگ,CN,China,
21057,1805379,Jinshi,جینشی,CN,China,
21058,1805408,Jinsha,. جينشا,CN,China,
21059,1805505,Jinjiang,جانشينگ,CN,China,
21060,1805515,Jinji,جینجی,CN,China,
21061,1805563,Tianchang,تیانچانگ,CN,China,
21062,1805618,Jingling,جینگلینگ,CN,China,
21063,1805757,Jimo,جیمو,CN,China,
21064,1805798,Jiangjin,جيانگجين,CN,China,
21065,1805833,Jiexiu,جیکسیو,CN,China,
21066,1805844,Jieshou,جیژو,CN,China,
21067,1805857,Jieshi,جاييشي,CN,China,
21068,1805884,Jiehu,جیهو,CN,China,
21069,1805935,Jiazi,جیازی,CN,China,
21070,1806096,Jiaozhou,جیائوژو,CN,China,
21071,1806167,Jianou,ژیانو,CN,China,
21072,1806218,Jiangyan,جيانگيان,CN,China,
21073,1806248,Jianguang,جیانگوانگ,CN,China,
21074,1806327,Jiangkou,جيانگکو,CN,China,
21075,1806445,Jian,ژیان,CN,China,
21076,1806591,Hutang,هاچينگ,CN,China,
21077,1806651,Huoqiu Chengguanzhen,Huoqiu Chengguanzhen,CN,China,
21078,1806696,Humen,هاتن,CN,China,
21079,1806840,Huilong,هویلونگ,CN,China,
21080,1806881,Huicheng,هوژنگ,CN,China,
21081,1806882,Xinhui,شین هویی,CN,China,
21082,1806960,Huazhou,هازهو,CN,China,
21083,1807112,Huangzhou,هانگ ژو,CN,China,
21084,1807143,Huangyan,هوانگیان,CN,China,
21085,1807234,Huangshi,هیانگ شی,CN,China,
21086,1807301,Dasha,داشا,CN,China,
21087,1807308,Huangpi,هوانگپی,CN,China,
21088,1807339,Huangmei,هوانگمی,CN,China,
21089,1807508,Huanggang,گانگستانگ,CN,China,
21090,1807553,Huangchuan,هوانگ چوان,CN,China,
21091,1807645,Huaiyuan Chengguanzhen,هوایوان چنگ گوانژن,CN,China,
